valor,hora_dia,distancia_habitual,dispositivo_novo,is_anomalia
57.188351321219955,15.84121216088798,1.4414571905646416,0,0
10.958558980453198,13.2490507103827,34.629529993656476,0,0
9.302027258887826,17.463868024187352,9.48955395268604,0,0
39.550289347862694,16.728866763037015,40.88845895978384,0,0
373.09610491162596,18.05544140653369,26.196937480030257,0,0
47.26255799061381,10.282523513469531,13.143276047071588,0,0
18.180792124533838,14.755697314590495,2.886583168260284,0,0
56.63181032348636,14.034277741100027,37.108467265020394,0,0
7.233836993834025,18.877477209632218,4.22927365258912,0,0
22.042322548797124,18.703900402858466,4.904674327827213,0,0
82.54589146559634,10.839205156178107,0.19419038401702882,0,0
183.08441689988183,12.047771665354434,0.6788062811871548,0,0
50.83403160728896,15.136032384912587,6.498526720769804,0,0
6.462094432519779,19.58411030005366,20.410323757735295,0,0
50.35879301287543,11.596463643844405,14.807211931062197,0,0
38.562503557404725,18.05685281335542,1.6388687434104252,0,0
6.442848226555925,14.960620765398469,5.592157582191605,0,0
49.25006944931489,17.414582955842953,29.018630916309913,0,0
48.04944211527803,19.350841704631463,2.6533379725092003,0,0
236.64492824966658,13.013873058072123,2.099265663453838,0,0
30.032043822118936,11.52695615360667,2.806219712196754,0,0
29.552047061603147,17.666511533827563,1.6582534179857684,0,0
172.9459849033139,9.399717107267964,2.057377222207032,0,0
24.00455484989039,12.679934669385261,3.85145008235229,0,0
13.195129083695766,14.162497546752347,0.16189162863185044,0,0
66.44627475296718,10.693283490115945,15.462603661232734,0,0
15.769891353331499,17.33809620734974,2.6961430550818606,0,0
14.870431379198084,14.13147570021519,3.7649180565271667,0,0
124.51225323850176,19.192815870701104,3.6400055397895716,0,0
8.720916939478478,14.212312768012442,3.7757269721487434,0,0
151.50772094704246,14.447670661354072,5.460387382271042,0,0
124.83636026748697,17.23334569284682,6.566905646939797,0,0
39.74955387145624,13.700568294005816,16.222612987038655,0,0
1779.2333859670673,1.86883128031341,418.8285108488232,1,1
134.37225263692378,15.773517807696637,13.86355079878018,0,0
213.70991676518204,13.22077264731804,15.913317010795407,0,0
36.82751056695025,17.797856987582808,7.377953365402973,0,0
20.598850934499417,17.416429821756175,26.769114705985384,0,0
890.6231767457521,1.1766851819234145,391.05067914863815,1,1
45.33057567374243,15.645198170650781,4.401958075340503,0,0
91.69803430195864,14.958139483789083,52.50229937233486,0,0
64.63448689520683,16.779414150229954,0.08522223288662265,0,0
8.805107980512684,16.974619390572602,0.42913521299556967,0,0
67.59256665661968,14.351504098080566,27.669242646562417,0,0
74.51219070282175,20.927843073746143,6.052376318315133,0,0
62.73944465742442,16.49059274592022,0.0776030073448856,0,0
110.64056177318612,12.356663056759416,4.356476563653363,0,0
248.57153964119263,15.09354085863403,20.892760877399805,0,0
6.772559359157551,12.313116842967691,1.8575162515354562,0,0
90.68447387770476,6.889290913316605,2.7663824855483155,0,0
35.49411310515303,15.77982036964875,11.579561820176973,0,0
88.01455629094048,7.97797764518149,5.587786725079839,0,0
276.49974259437283,10.672342525147467,14.062184667289939,0,0
128.92354476616788,16.542999872726778,6.227860623812403,0,0
29.85185164808566,11.242147032056069,14.390855257925931,0,0
18.45726774904776,18.78723026604748,7.887209579430391,0,0
215.21236430454036,12.99506356883915,2.064228896046667,0,0
8.330380783547616,8.243267848130953,2.90613246050747,0,0
43.32332949336777,13.484960653587628,11.053351534220946,0,0
46.549318734202686,8.639432677278808,9.189863593314419,0,0
129.46614526802537,13.567022488369968,6.471861725007391,0,0
152.69659854206995,6.810251256916999,2.9001073405755795,0,0
53.0803756969674,20.336916776690764,3.168136158423991,0,0
42.40315041722226,18.977406079261694,6.31721575839145,0,0
41.50217745766776,18.31291876073849,25.780462169616982,0,0
19.61322578969672,10.982837746022987,5.241394795404072,0,0
180.9502568159723,17.192267698828683,1.211678595500307,0,0
34.07882891181784,8.22010624593355,18.346851638562946,0,0
123.54390450550909,12.330666475134079,1.8723908925709716,0,0
24.839474282544487,15.325108670364274,0.19916760657542826,0,0
41.70177130316827,14.789979725845392,0.11026484916302455,0,0
34.7990680328283,20.301728436380316,5.246234146337959,0,0
44.9509997632019,16.573228200021294,5.821207913609259,0,0
122.57183523565882,13.180821130489228,5.804468602994356,0,0
67.45358769213892,14.943604136373313,0.38516551817813116,0,0
21.602479532421533,11.749816919512057,11.034020529210062,0,0
77.43572753353118,11.48610479463176,4.240072663528398,0,0
195.78937911610058,14.843351538228962,14.362037944688865,0,0
257.56230951600065,12.116119566120414,3.1448262468449832,0,0
35.13599488167062,12.060756409863236,1.2035947007800383,0,0
10.502002398114232,8.27651816304752,5.763099843077151,0,0
32.30772171875437,14.065103768593097,16.949834172208476,0,0
35.294883316589086,17.281949323454295,12.52875872005035,0,0
93.56873204557888,19.735949772787556,22.587607656448224,0,0
9.659976305911847,15.368220549247967,28.871677699516248,0,0
9.702488538397017,23.272904166023295,0.7441165613711664,0,0
113.98944494947293,19.77245178340411,7.090615643256997,0,0
15.918773338344979,18.02625869965256,5.157926056950647,0,0
127.28816988766427,21.337977500628234,32.0211469343612,0,0
10.672471946905368,6.940395069973567,4.448973546625096,0,0
40.27861765983054,16.28372024770263,75.22215476112905,0,0
25.246565418548272,17.03443349293377,2.7141347373477616,0,0
119.71101009915702,10.801378004360235,19.259838515661315,0,0
22.866509940627775,12.642190400245127,3.4594056550631325,0,0
11.473782754654783,13.653789640487307,6.588199739237587,0,0
106.47183654577995,18.712062636606746,25.59996434864923,0,0
29.666288224755043,16.188908886340347,0.7278212530092515,0,0
60.50930652145119,14.669629698594838,7.858194433007753,0,0
96.90998980617337,13.016487311959402,13.056859843951475,0,0
14.852008368355973,14.47975882578552,24.258480900523445,0,0
177.47572241232265,17.958701872471334,1.0634856150980687,1,0
141.05836592085805,19.086491936292155,9.245535516707072,0,0
6.0150135298348495,18.238377743887543,8.025786919845556,0,0
27.02555931026292,21.873455983055504,38.685885740450956,0,0
42.58372623362138,15.742754321674955,3.6694168154588374,0,0
270.09883809041645,17.28802511320189,2.6262054998666033,0,0
149.11096697299132,13.3724590219825,38.834605089265956,0,0
89.06024721060454,2.67269422024037,1.1946749623307829,0,0
137.92635266688336,13.49430978164722,0.5863380030938776,0,0
10.994989746743464,16.092042869977544,9.492720388015712,0,0
153.71939925409202,17.40085186297711,7.668494439074457,0,0
233.80074651951105,18.30846171426307,0.5310639237747551,0,0
9.69740300695699,21.007811860754384,7.377836793178608,0,0
115.14218503495515,18.16743724155227,5.96658271601767,0,0
34.61239918635191,14.119545074980685,1.0903445388173214,0,0
72.68101273900503,19.116721744511867,8.112632382826998,0,0
48.269938162351586,18.334412819349392,7.382984728499845,0,0
32.07738935112431,18.191402805528554,4.199725071343869,0,0
230.68665178186424,11.196357081251072,1.1719284681153659,0,0
200.612068763185,9.718026226379873,11.375877315993963,0,0
289.3341631089209,17.224088387369164,10.026845433722462,0,0
46.12392020983527,18.871304096100815,1.7428291625520522,0,0
196.92956161238428,17.037181294568033,21.705287414607085,0,0
126.08497535447226,9.305269452464309,1.6659408297163327,0,0
28.484377910811126,10.466315926829509,1.8928797387938998,0,0
134.72156194666053,16.645430524605757,12.470933609016168,0,0
102.30684000353493,23.808055698638462,2.1042917038775375,0,0
46.331530684462585,15.543423606265161,0.6613989091521867,0,0
40.332495345608535,22.18666080670007,0.09285289768909408,0,0
84.59365258840174,22.64802187621079,7.708012000801948,0,0
492.7242838885728,16.436220373921465,16.055808917684026,0,0
5.727631968578288,10.701355842268548,22.54106897531024,0,0
63.397967497481645,14.575223639840987,2.706913336825254,0,0
168.68048013958793,13.652419492859446,4.392020478545649,0,0
76.00697604571745,15.45588267251109,6.995771487189755,0,0
120.97737525337268,15.56638314695953,6.382180908783235,0,0
311.1435085171521,10.729109691845819,0.3562597688116289,0,0
58.52856877559912,16.5881866795296,10.618030731237438,0,0
32.252175356331676,17.923835905504866,11.346443640552092,0,0
16.835553075142315,14.875186044243664,12.658702299448294,0,0
221.4902692321309,18.941598845800197,17.684349346577232,0,0
41.02358438983859,15.030911572702738,2.733542672399927,0,0
1500.6623422487805,3.8658084787919265,485.8949951267116,1,1
153.9741645147947,20.75267680458281,6.309097952533058,0,0
40.05954456635926,13.939740012445682,2.022818913291135,0,0
81.63164385207975,21.144244726838114,1.070915724382078,0,0
43.80678742792674,21.1565693832426,33.22943437471253,0,0
57.80498384059925,14.560543507592257,7.600375349939021,0,0
47.1309399841331,13.838184335088844,30.16607140365121,0,0
86.83795695772358,9.85763599697589,6.0859022531140825,0,0
222.29669231007958,11.630269479494695,21.21152824886794,0,0
34.50770078311865,15.665972508460499,5.501096193142566,0,0
14.55589575564829,17.965279267631658,17.015233056898065,0,0
1831.7094746265868,3.12107059008967,181.34297569185645,1,1
124.84870030924742,10.972290556219424,20.9433589999192,0,0
78.52657229018116,14.18990309174068,7.614914656136768,0,0
18.151780082243945,19.193599551254163,11.084887407425937,0,0
28.121451382301824,17.810639993997224,13.374641385524997,0,0
69.08709738691752,19.915426200802237,11.334289523439278,0,0
31.819974110486537,16.24443996457278,3.709621057225198,1,0
131.10398767391638,17.68955735044553,1.7926356473630256,0,0
66.8327310427909,17.149914818425714,3.6938944478346247,0,0
92.14145576287912,13.114737115395528,25.19878650349014,0,0
42.30496629044929,15.960823375784893,4.292378569296542,0,0
26.908844171366162,15.346790797657587,14.761528774771861,0,0
20.437438580077696,16.600000022454267,5.429027064532522,0,0
228.83934742341302,12.567975428250705,12.962392673332769,0,0
99.32580602558517,11.943252853448614,14.130241768581131,0,0
94.67352007116288,16.76926747265794,0.7599061881765657,0,0
89.94570078640253,13.119186644858754,20.164560969351413,0,0
26.119137471340395,17.75282122581153,8.087391293564423,0,0
21.384572408799972,16.46725617314177,5.709015467595227,1,0
95.54265705791173,4.186607811570571,3.4384112302341885,0,0
63.501325496475786,22.38558368239699,16.862982910007457,0,0
8.529519889480152,19.82643261945566,11.149989921354598,0,0
23.19951428960681,15.653441419663203,10.12098378980814,0,0
96.79037605121582,20.321729377515265,0.29469905468475577,0,0
164.02009797232967,16.421352782360547,2.3539200066743824,0,0
132.0895579963364,11.884651828718262,0.9427472282204202,0,0
110.82482582874226,17.98792336041884,1.8953535679434688,0,0
237.06877818606355,17.6613381380355,7.903401888082749,0,0
61.56677876126396,20.849018416138914,11.154290425985657,0,0
37.54588066882039,9.380732224289972,4.132158330765317,0,0
7.554694503444306,13.614293975972402,0.4083567225454943,0,0
63.96117776455635,16.494134733647076,33.49069769084654,0,0
35.13569408525313,9.768893739409357,6.316543572413985,0,0
95.50566539608451,15.82182274814521,2.0527244843765824,0,0
60.656138391676215,13.751712271789069,11.956708148620852,0,0
139.08939513999383,14.003712621387837,2.4364336193472766,0,0
5.750034573156492,11.90617662386628,7.907902385524267,0,0
28.86200668268037,16.65199564855119,23.59044101383172,0,0
7.638512167084244,15.651186472399651,13.463878615011284,0,0
13.450672117499732,1.3952916002983287,14.843620386560099,0,0
13.910410213052781,17.284564968152296,2.8078819828121353,0,0
6.7652039484001225,16.433378044304014,8.336489001280059,0,0
24.92679188964054,20.40445635994686,9.47136152108248,0,0
53.15022187938715,17.506454549052282,10.692167224383446,0,0
307.8591027887485,20.8217379356613,8.708033858575314,0,0
25.00405551910297,13.462043515833928,0.01320740778584804,0,0
10.90513048351373,11.794064312675973,6.685083653288206,0,0
65.6223689537812,16.332922139960086,6.285481049124364,0,0
7.7286031886270345,19.086061571127455,16.61815212582264,0,0
27.15449042473638,16.07672368102064,6.247917111251445,0,0
12.205543220744337,16.86900886073116,15.266407419027919,1,0
10.510692588730187,13.539389547207147,19.650525038571946,0,0
14.411695830741172,23.714248695966646,2.687194475316264,0,0
10.500332943210967,18.506856745544464,6.965589624270374,0,0
82.3070368731168,15.060111001148387,9.698871700328624,0,0
49.42696967331621,12.280445841055254,6.792293427697671,0,0
29.96493678522183,16.893629662849865,5.403506819544617,0,0
41.76611628425177,14.690022800428048,0.624630830073774,0,0
52.248081023269776,14.264584427363161,1.691175045054156,0,0
19.974671388893444,21.921287259428674,4.068611442821762,0,0
17.888274017168765,18.9138312226662,0.2713544422117916,0,0
49.83802427942217,9.639500417380857,1.5164628773319797,0,0
89.51129770013681,12.304839577362095,4.403158494028478,0,0
8.250047725087203,0.22378634387095886,13.121606533238738,0,0
242.89502348055447,14.39480311906991,8.357864522328146,0,0
320.26766177900015,0.24653883428622336,31.28719747298442,0,0
100.63283655143083,17.742358985193665,21.70887496894084,0,0
144.92709879482715,15.499008398655738,13.720728985856452,0,0
64.23007650768355,13.798136205117185,5.284688789055648,1,0
126.82079538032713,20.409450183704603,1.8269027316854805,0,0
149.68854490503082,1.8431771961621308,29.736112554012944,0,0
55.06983423859271,11.597546988192208,3.0254775440011743,0,0
81.73243654380626,22.224356471347846,1.2099541886670293,0,0
46.440070659177756,18.52914597039686,18.93909585023223,0,0
29.69424514784279,11.790279840540652,1.382699206696067,0,0
24.44944027439227,10.840773875892463,12.279944064041924,0,0
48.433173134710465,18.486097544351736,3.7287002573092334,0,0
114.45733190467274,17.056250209699105,1.0554867362212574,0,0
90.99041603775794,8.708042971708556,6.138348765512939,0,0
50.012457593935224,19.14863559463297,1.1038150267920213,0,0
163.24609326474166,1.3342946406662684,22.44112355485334,0,0
131.706020215072,16.841086499929215,14.475227113285714,0,0
153.2871309174337,11.490063911377472,22.855284633221956,0,0
63.58840008153315,19.200196166213708,5.82512734474458,0,0
49.33156400558644,11.257614804950297,3.163254528631577,0,0
204.58283215701638,12.566024385075192,49.35684919598777,0,0
1528.9441559633538,3.4657189155089,377.8079595573527,0,1
56.70878293522094,13.400487045326514,18.783470182476087,0,0
65.76236018824551,16.154912012039347,0.740416816164743,0,0
57.08803253070207,13.648488898104773,2.8095679881135327,0,0
30.82856932632521,13.057285021699812,29.033619960833718,0,0
18.904918921212005,13.370159570833593,3.767018263116883,0,0
78.6804643575584,19.51295913307535,9.447270671544977,0,0
99.77298947437109,10.54367456706765,7.595431274151718,0,0
15.41871039864934,18.351322140917922,38.74638993361972,0,0
54.51407478714237,16.675039840509985,6.3080734937945335,0,0
35.953596128926264,21.790495118837363,0.453064419293335,0,0
11.095562227111271,10.936018275327884,0.868590360684687,0,0
17.371667004055496,7.111643893424728,14.500106784706778,0,0
29.425611134330197,14.320590569289077,4.237258177279296,0,0
5.462024441300309,19.328449251972565,4.299334935441519,0,0
78.43357794664801,15.349895014722957,13.419049157844965,0,0
91.05198258540285,13.123476583158364,9.933679397790769,0,0
